student_id,total_risk,risk_rank
pjxyqxbj397,,1877
pjxyqxbj400,,1878
pjxyqxbj404,,1879
pjxyqxbj405,,1880
pjxyqxbj410,,1881
pjxyqxbj412,,1882
pjxyqxbj417,,1883
pjxyqxbj418,,1884
pjxyqxbj422,,1885
pjxyqxbj430,,1886
pjxyqxbj433,,1887
pjxyqxbj439,,1888
pjxyqxbj440,,1889
pjxyqxbj443,,1890
pjxyqxbj451,,1891
pjxyqxbj452,,1892
pjxyqxbj455,,1893
pjxyqxbj459,,1894
pjxyqxbj460,,1895
pjxyqxbj464,,1896
pjxyqxbj465,,1897
pjxyqxbj470,,1898
pjxyqxbj474,,1899
pjxyqxbj476,,1900
pjxyqxbj478,,1901
pjxyqxbj483,,1902
pjxyqxbj484,,1903
pjxyqxbj485,,1904
pjxyqxbj490,,1905
pjxyqxbj491,,1906
pjxyqxbj496,,1907
pjxyqxbj505,,1908
pjxyqxbj506,,1909
pjxyqxbj507,,1910
pjxyqxbj511,,1911
pjxyqxbj512,,1912
pjxyqxbj519,,1913
pjxyqxbj520,,1914
pjxyqxbj521,,1915
pjxyqxbj522,,1916
pjxyqxbj524,,1917
pjxyqxbj525,,1918
pjxyqxbj527,,1919
pjxyqxbj528,,1920
pjxyqxbj529,,1921
pjxyqxbj540,,1922
pjxyqxbj541,,1923
pjxyqxbj545,,1924
pjxyqxbj546,,1925
pjxyqxbj548,,1926
pjxyqxbj554,,1927
pjxyqxbj557,,1928
pjxyqxbj565,,1929
pjxyqxbj569,,1930
pjxyqxbj570,,1931
pjxyqxbj575,,1932
pjxyqxbj577,,1933
pjxyqxbj580,,1934
pjxyqxbj583,,1935
pjxyqxbj584,,1936
pjxyqxbj586,,1937
pjxyqxbj588,,1938
pjxyqxbj594,,1939
pjxyqxbj595,,1940
pjxyqxbj599,,1941
pjxyqxbj605,,1942
pjxyqxbj607,,1943
pjxyqxbj608,,1944
pjxyqxbj609,,1945
pjxyqxbj610,,1946
pjxyqxbj615,,1947
pjxyqxbj616,,1948
pjxyqxbj625,,1949
pjxyqxbj628,,1950
pjxyqxbj629,,1951
pjxyqxbj630,,1952
pjxyqxbj633,,1953
pjxyqxbj635,,1954
pjxyqxbj637,,1955
pjxyqxbj642,,1956
pjxyqxbj643,,1957
pjxyqxbj645,,1958
pjxyqxbj646,,1959
pjxyqxbj647,,1960
pjxyqxbj648,,1961
pjxyqxbj653,,1962
pjxyqxbj657,,1963
pjxyqxbj663,,1964
pjxyqxbj667,,1965
pjxyqxbj669,,1966
pjxyqxbj670,,1967
pjxyqxbj676,,1968
pjxyqxbj686,,1969
pjxyqxbj687,,1970
pjxyqxbj688,,1971
pjxyqxbj692,,1972
pjxyqxbj694,,1973
pjxyqxbj698,,1974
pjxyqxbj707,,1975
pjxyqxbj712,,1976
pjxyqxbj717,,1977
pjxyqxbj724,,1978
pjxyqxbj725,,1979
pjxyqxbj726,,1980
pjxyqxbj728,,1981
pjxyqxbj731,,1982
pjxyqxbj733,,1983
pjxyqxbj734,,1984
pjxyqxbj739,,1985
pjxyqxbj743,,1986
pjxyqxbj744,,1987
pjxyqxbj750,,1988
pjxyqxbj756,,1989
pjxyqxbj757,,1990
pjxyqxbj760,,1991
pjxyqxbj761,,1992
pjxyqxbj769,,1993
pjxyqxbj770,,1994
pjxyqxbj771,,1995
pjxyqxbj772,,1996
pjxyqxbj776,,1997
pjxyqxbj779,,1998
pjxyqxbj780,,1999
pjxyqxbj781,,2000
pjxyqxbj784,,2001
pjxyqxbj788,,2002
pjxyqxbj789,,2003
pjxyqxbj794,,2004
pjxyqxbj795,,2005
pjxyqxbj799,,2006
pjxyqxbj800,,2007
pjxyqxbj801,,2008
pjxyqxbj812,,2009
pjxyqxbj813,,2010
pjxyqxbj815,,2011
pjxyqxbj817,,2012
pjxyqxbj818,,2013
pjxyqxbj823,,2014
pjxyqxbj829,,2015
pjxyqxbj830,,2016
pjxyqxbj831,,2017
pjxyqxbj832,,2018
pjxyqxbj834,,2019
pjxyqxbj835,,2020
pjxyqxbj838,,2021
pjxyqxbj846,,2022
pjxyqxbj848,,2023
pjxyqxbj853,,2024
pjxyqxbj854,,2025
pjxyqxbj858,,2026
pjxyqxbj864,,2027
pjxyqxbj866,,2028
pjxyqxbj867,,2029
pjxyqxbj869,,2030
pjxyqxbj876,,2031
pjxyqxbj879,,2032
pjxyqxbj884,,2033
pjxyqxbj885,,2034
pjxyqxbj888,,2035
pjxyqxbj896,,2036
pjxyqxbj897,,2037
pjxyqxbj898,,2038
pjxyqxbj903,,2039
pjxyqxbj905,,2040
pjxyqxbj907,,2041
pjxyqxbj910,,2042
pjxyqxbj919,,2043
pjxyqxbj921,,2044
pjxyqxbj928,,2045
pjxyqxbj929,,2046
pjxyqxbj932,,2047
pjxyqxbj933,,2048
pjxyqxbj935,,2049
pjxyqxbj940,,2050
pjxyqxbj945,,2051
pjxyqxbj947,,2052
pjxyqxbj948,,2053
pjxyqxbj949,,2054
pjxyqxbj950,,2055
pjxyqxbj952,,2056
pjxyqxbj953,,2057
pjxyqxbj957,,2058
pjxyqxbj961,,2059
pjxyqxbj964,,2060
pjxyqxbj967,,2061
pjxyqxbj968,,2062
pjxyqxbj969,,2063
pjxyqxbj981,,2064
pjxyqxbj985,,2065
pjxyqxbj987,,2066
pjxyqxbj989,,2067
pjxyqxbj993,,2068
pjxyqxbj995,,2069
pjxyqxbk005,,2070
pjxyqxbk007,,2071
pjxyqxbk013,,2072
pjxyqxbk015,,2073
pjxyqxbk019,,2074
pjxyqxbk023,,2075
pjxyqxbk024,,2076
pjxyqxbk025,,2077
pjxyqxbk032,,2078
pjxyqxbk035,,2079
pjxyqxbk039,,2080
pjxyqxbk042,,2081
pjxyqxbk043,,2082
pjxyqxbk046,,2083
pjxyqxbk053,,2084
pjxyqxbk059,,2085
pjxyqxbk063,,2086
pjxyqxbk064,,2087
pjxyqxbk066,,2088
pjxyqxbk067,,2089
pjxyqxbk068,,2090
pjxyqxbk072,,2091
pjxyqxbk075,,2092
pjxyqxbk076,,2093
pjxyqxbk086,,2094
pjxyqxbk094,,2095
pjxyqxbk097,,2096
pjxyqxbk098,,2097
pjxyqxbk100,,2098
pjxyqxbk105,,2099
pjxyqxbk107,,2100
pjxyqxbk115,,2101
pjxyqxbk116,,2102
pjxyqxbk121,,2103
pjxyqxbk131,,2104
pjxyqxbk135,,2105
pjxyqxbk137,,2106
pjxyqxbk138,,2107
pjxyqxbk140,,2108
pjxyqxbk144,,2109
pjxyqxbk149,,2110
pjxyqxbk150,,2111
pjxyqxbk151,,2112
pjxyqxbk154,,2113
pjxyqxbk155,,2114
pjxyqxbk158,,2115
pjxyqxbk159,,2116
pjxyqxbk160,,2117
pjxyqxbk163,,2118
pjxyqxbk166,,2119
pjxyqxbk167,,2120
pjxyqxbk168,,2121
pjxyqxbk171,,2122
pjxyqxbk180,,2123
pjxyqxbk182,,2124
pjxyqxbk183,,2125
pjxyqxbk185,,2126
pjxyqxbk190,,2127
pjxyqxbk194,,2128
pjxyqxbk195,,2129
pjxyqxbk199,,2130
pjxyqxbk208,,2131
pjxyqxbk209,,2132
pjxyqxbk217,,2133
pjxyqxbk218,,2134
pjxyqxbk220,,2135
pjxyqxbk222,,2136
pjxyqxbk224,,2137
pjxyqxbk228,,2138
pjxyqxbk231,,2139
pjxyqxbk232,,2140
pjxyqxbk236,,2141
pjxyqxbk239,,2142
pjxyqxbk242,,2143
pjxyqxbk243,,2144
pjxyqxbk246,,2145
pjxyqxbk253,,2146
pjxyqxbk257,,2147
pjxyqxbk261,,2148
pjxyqxbk262,,2149
pjxyqxbk263,,2150
pjxyqxbk264,,2151
pjxyqxbk269,,2152
pjxyqxbk273,,2153
pjxyqxbk277,,2154
pjxyqxbk281,,2155
pjxyqxbk286,,2156
pjxyqxbk287,,2157
pjxyqxbk290,,2158
pjxyqxbk294,,2159
pjxyqxbk295,,2160
pjxyqxbk297,,2161
pjxyqxbk298,,2162
pjxyqxbk300,,2163
pjxyqxbk302,,2164
pjxyqxbk304,,2165
pjxyqxbk307,,2166
pjxyqxbk314,,2167
pjxyqxbk317,,2168
pjxyqxbk319,,2169
pjxyqxbk325,,2170
pjxyqxbk328,,2171
pjxyqxbk329,,2172
pjxyqxbk330,,2173
pjxyqxbk331,,2174
pjxyqxbk335,,2175
pjxyqxbk338,,2176
pjxyqxbk339,,2177
pjxyqxbk343,,2178
pjxyqxbk346,,2179
pjxyqxbk349,,2180
pjxyqxbk351,,2181
pjxyqxbk354,,2182
pjxyqxbk364,,2183
pjxyqxbk369,,2184
pjxyqxbk370,,2185
pjxyqxbk375,,2186
pjxyqxbk377,,2187
pjxyqxbk378,,2188
pjxyqxbk388,,2189
pjxyqxbk389,,2190
pjxyqxbk391,,2191
pjxyqxbk398,,2192
pjxyqxbk402,,2193
pjxyqxbk403,,2194
pjxyqxbk415,,2195
pjxyqxbk419,,2196
pjxyqxbk426,,2197
pjxyqxbk428,,2198
pjxyqxbk434,,2199
pjxyqxbk437,,2200
pjxyqxbk442,,2201
pjxyqxbk444,,2202
pjxyqxbk445,,2203
pjxyqxbk446,,2204
pjxyqxbk448,,2205
pjxyqxbk452,,2206
pjxyqxbk454,,2207
pjxyqxbk457,,2208
pjxyqxbk460,,2209
pjxyqxbk464,,2210
pjxyqxbk468,,2211
pjxyqxbk472,,2212
pjxyqxbk481,,2213
pjxyqxbk489,,2214
pjxyqxbk491,,2215
pjxyqxbk495,,2216
pjxyqxbk497,,2217
pjxyqxbk505,,2218
pjxyqxbk506,,2219
pjxyqxbk516,,2220
pjxyqxbk521,,2221
pjxyqxbk524,,2222
pjxyqxbk525,,2223
pjxyqxbk527,,2224
pjxyqxbk530,,2225
pjxyqxbk533,,2226
pjxyqxbk534,,2227
pjxyqxbk535,,2228
pjxyqxbk539,,2229
pjxyqxbk543,,2230
pjxyqxbk546,,2231
pjxyqxbk547,,2232
pjxyqxbk549,,2233
pjxyqxbk552,,2234
pjxyqxbk555,,2235
pjxyqxbk556,,2236
pjxyqxbk562,,2237
pjxyqxbk565,,2238
pjxyqxbk567,,2239
pjxyqxbk571,,2240
pjxyqxbk572,,2241
pjxyqxbk573,,2242
pjxyqxbk578,,2243
pjxyqxbk582,,2244
pjxyqxbk592,,2245
pjxyqxbk594,,2246
pjxyqxbk595,,2247
pjxyqxbk597,,2248
pjxyqxbk598,,2249
pjxyqxbk601,,2250
pjxyqxbk604,,2251
pjxyqxbk606,,2252
pjxyqxbk610,,2253
pjxyqxbk611,,2254
pjxyqxbk613,,2255
pjxyqxbk621,,2256
pjxyqxbk625,,2257
pjxyqxbk626,,2258
pjxyqxbk627,,2259
pjxyqxbk629,,2260
pjxyqxbk632,,2261
pjxyqxbk633,,2262
pjxyqxbk634,,2263
pjxyqxbk640,,2264
pjxyqxbk642,,2265
pjxyqxbk647,,2266
pjxyqxbk655,,2267
pjxyqxbk656,,2268
pjxyqxbk657,,2269
pjxyqxbk662,,2270
pjxyqxbk663,,2271
pjxyqxbk665,,2272
pjxyqxbk667,,2273
pjxyqxbk669,,2274
pjxyqxbk674,,2275
pjxyqxbk677,,2276
pjxyqxbk679,,2277
pjxyqxbk681,,2278
pjxyqxbk682,,2279
pjxyqxbk684,,2280
pjxyqxbk685,,2281
pjxyqxbk686,,2282
pjxyqxbk695,,2283
pjxyqxbk697,,2284
pjxyqxbk700,,2285
pjxyqxbk703,,2286
pjxyqxbk705,,2287
pjxyqxbk710,,2288
pjxyqxbk713,,2289
pjxyqxbk717,,2290
pjxyqxbk728,,2291
pjxyqxbk731,,2292
pjxyqxbk733,,2293
pjxyqxbk737,,2294
pjxyqxbk742,,2295
pjxyqxbk743,,2296
pjxyqxbk745,,2297
pjxyqxbk746,,2298
pjxyqxbk748,,2299
pjxyqxbk751,,2300
pjxyqxbk753,,2301
pjxyqxbk755,,2302
pjxyqxbk757,,2303
pjxyqxbk759,,2304
pjxyqxbk760,,2305
pjxyqxbk764,,2306
pjxyqxbk765,,2307
pjxyqxbk767,,2308
pjxyqxbk777,,2309
pjxyqxbk778,,2310
pjxyqxbk779,,2311
pjxyqxbk780,,2312
pjxyqxbk782,,2313
pjxyqxbk787,,2314
pjxyqxbk788,,2315
pjxyqxbk789,,2316
pjxyqxbk791,,2317
pjxyqxbk792,,2318
pjxyqxbk794,,2319
pjxyqxbk795,,2320
pjxyqxbk797,,2321
pjxyqxbk801,,2322
pjxyqxbk803,,2323
pjxyqxbk804,,2324
pjxyqxbk807,,2325
pjxyqxbk810,,2326
pjxyqxbk811,,2327
pjxyqxbk812,,2328
pjxyqxbk813,,2329
pjxyqxbk816,,2330
pjxyqxbk820,,2331
pjxyqxbk822,,2332
pjxyqxbk823,,2333
pjxyqxbk826,,2334
pjxyqxbk827,,2335
pjxyqxbk828,,2336
pjxyqxbk835,,2337
pjxyqxbk841,,2338
pjxyqxbk843,,2339
pjxyqxbk844,,2340
pjxyqxbk846,,2341
pjxyqxbk847,,2342
pjxyqxbk848,,2343
pjxyqxbk853,,2344
pjxyqxbk855,,2345
pjxyqxbk861,,2346
pjxyqxbk863,,2347
pjxyqxbk865,,2348
pjxyqxbk867,,2349
pjxyqxbk868,,2350
pjxyqxbk869,,2351
pjxyqxbk872,,2352
pjxyqxbk873,,2353
pjxyqxbk878,,2354
pjxyqxbk880,,2355
pjxyqxbk885,,2356
pjxyqxbk889,,2357
pjxyqxbk895,,2358
pjxyqxbk898,,2359
pjxyqxbk899,,2360
pjxyqxbk900,,2361
pjxyqxbk905,,2362
pjxyqxbk908,,2363
pjxyqxbk909,,2364
pjxyqxbk910,,2365
pjxyqxbk911,,2366
pjxyqxbk915,,2367
pjxyqxbk923,,2368
pjxyqxbk926,,2369
pjxyqxbk927,,2370
pjxyqxbk929,,2371
pjxyqxbk934,,2372
pjxyqxbk935,,2373
pjxyqxbk936,,2374
pjxyqxbk937,,2375
pjxyqxbk939,,2376
pjxyqxbk941,,2377
pjxyqxbk943,,2378
pjxyqxbk945,,2379
pjxyqxbk950,,2380
pjxyqxbk951,,2381
pjxyqxbk957,,2382
pjxyqxbk958,,2383
pjxyqxbk961,,2384
pjxyqxbk965,,2385
pjxyqxbk969,,2386
pjxyqxbk971,,2387
pjxyqxbk974,,2388
pjxyqxbk978,,2389
pjxyqxbk981,,2390
pjxyqxbk987,,2391
pjxyqxbk992,,2392
pjxyqxbk993,,2393
pjxyqxbk997,,2394
pjxyqxbl677,,2395
pjxyqxbl684,,2396
pjxyqxbl686,,2397
pjxyqxbl699,,2398
pjxyqxbl701,,2399
pjxyqxbl703,,2400
pjxyqxbl704,,2401
pjxyqxbl708,,2402
pjxyqxbl709,,2403
pjxyqxbl710,,2404
pjxyqxbl713,,2405
pjxyqxbl717,,2406
pjxyqxbl724,,2407
pjxyqxbl727,,2408
pjxyqxbl731,,2409
pjxyqxbl735,,2410
pjxyqxbl736,,2411
pjxyqxbl738,,2412
pjxyqxbl742,,2413
pjxyqxbl743,,2414
pjxyqxbl745,,2415
pjxyqxbl746,,2416
pjxyqxbl747,,2417
pjxyqxbl752,,2418
pjxyqxbl755,,2419
pjxyqxbl757,,2420
pjxyqxbl758,,2421
pjxyqxbl759,,2422
pjxyqxbl765,,2423
pjxyqxbl767,,2424
pjxyqxbl768,,2425
pjxyqxbl769,,2426
pjxyqxbl774,,2427
pjxyqxbl779,,2428
pjxyqxbl781,,2429
pjxyqxbl789,,2430
pjxyqxbl793,,2431
pjxyqxbl804,,2432
pjxyqxbl806,,2433
pjxyqxbl810,,2434
pjxyqxbl812,,2435
pjxyqxbl815,,2436
pjxyqxbl816,,2437
pjxyqxbl821,,2438
pjxyqxbl825,,2439
pjxyqxbl826,,2440
pjxyqxbl836,,2441
pjxyqxbl837,,2442
pjxyqxbl843,,2443
pjxyqxbl847,,2444
pjxyqxbl854,,2445
pjxyqxbl857,,2446
pjxyqxbl866,,2447
pjxyqxbl867,,2448
pjxyqxbl872,,2449
pjxyqxbl876,,2450
pjxyqxbl878,,2451
pjxyqxbl879,,2452
pjxyqxbl884,,2453
pjxyqxbl886,,2454
pjxyqxbl889,,2455
pjxyqxbl891,,2456
pjxyqxbl893,,2457
pjxyqxbl895,,2458
pjxyqxbl896,,2459
pjxyqxbl900,,2460
pjxyqxbl904,,2461
pjxyqxbl905,,2462
pjxyqxbl906,,2463
pjxyqxbl907,,2464
pjxyqxbl910,,2465
pjxyqxbl913,,2466
pjxyqxbl916,,2467
pjxyqxbl918,,2468
pjxyqxbl919,,2469
pjxyqxbl921,,2470
pjxyqxbl927,,2471
pjxyqxbl930,,2472
pjxyqxbl931,,2473
pjxyqxbl934,,2474
pjxyqxbl939,,2475
pjxyqxbl945,,2476
pjxyqxbl946,,2477
pjxyqxbl950,,2478
pjxyqxbl952,,2479
pjxyqxbl953,,2480
pjxyqxbl954,,2481
pjxyqxbl955,,2482
pjxyqxbl962,,2483
pjxyqxbl963,,2484
pjxyqxbl964,,2485
pjxyqxbl965,,2486
pjxyqxbl966,,2487
pjxyqxbl969,,2488
pjxyqxbl970,,2489
pjxyqxbl980,,2490
pjxyqxbl984,,2491
pjxyqxbl985,,2492
pjxyqxbl987,,2493
pjxyqxbl988,,2494
pjxyqxbl989,,2495
pjxyqxbl990,,2496
pjxyqxbl991,,2497
pjxyqxbl992,,2498
pjxyqxbl993,,2499
pjxyqxbl996,,2500
pjxyqxbl999,,2501
