sid,term_id,avg_score,avg_gpa,fail_flag,learning_score,learning_score_rank
pjvyzvfj974,2020-2021-T1,87.75,3.8,0,33.04724419941058,11276
pjvyzvfj977,2020-2021-T1,59.666666666666664,1.8,1,20.410882868878716,19522
pjvyzvfj989,2020-2021-T1,98.25,4.0,0,35.79840382783488,5420
pjvyzvfj994,2020-2021-T1,68.25,2.6,1,25.402794465287563,17927
pjvyzvfj998,2020-2021-T1,78.675,3.375,0,29.963787220899018,14563
pjvyzxbj993,2020-2021-T1,72.78571428571429,2.692857142857143,1,28.754250137457923,15415
pjvyzxbj995,2020-2021-T1,72.92857142857143,2.5142857142857147,1,28.306589054782396,15674
pjvyzxbj997,2020-2021-T1,90.2,3.8066666666666666,0,36.429504236353985,3930
pjvyzxbj998,2020-2021-T1,78.71428571428571,3.0,1,31.119808993358223,13533
pjwqzwbj998,2020-2021-T1,83.2,3.5133333333333336,0,34.06206810904725,9481
pjwrqxbj882,2020-2021-T1,87.64285714285714,3.7285714285714286,0,35.62380522859846,5855
pjwrqxbj884,2020-2021-T1,84.76923076923077,3.5846153846153848,0,34.47896096266319,8651
pjwrqxbj890,2020-2021-T1,88.07142857142857,3.75,0,36.03122178109759,4840
pjwrqxbj898,2020-2021-T1,84.13333333333334,3.46,0,34.11622416338872,9383
pjwrqxbj901,2020-2021-T1,66.46153846153847,2.269230769230769,1,26.079584187871003,17230
pjwrqxbj905,2020-2021-T1,73.13333333333334,2.6933333333333334,1,29.34225021806374,15046
pjwrqxbj911,2020-2021-T1,83.07692307692308,3.5076923076923077,0,33.712214662346085,10180
pjwrqxbj913,2020-2021-T1,74.28571428571429,2.8428571428571425,1,29.861592175443953,14648
pjwrqxbj916,2020-2021-T1,88.625,3.4875,0,35.15964873439773,7038
pjwrqxbj918,2020-2021-T1,83.76923076923077,3.5615384615384613,0,33.472038736111365,10604
pjwrqxbj919,2020-2021-T1,72.9,2.65,1,27.857574480255114,15955
pjwrqxbj920,2020-2021-T1,82.86666666666666,3.3,0,33.411295341906104,10717
pjwrqxbj923,2020-2021-T1,89.6,3.8,0,36.479489337827644,3824
pjwrqxbj924,2020-2021-T1,83.6875,3.325,0,30.539375874336617,14085
pjwrqxbj925,2020-2021-T1,88.06666666666666,3.7466666666666666,0,36.072623361034545,4736
pjwrqxbj926,2020-2021-T1,84.21428571428571,3.5214285714285714,0,34.198106652612196,9230
pjwrqxbj929,2020-2021-T1,85.125,3.34375,0,34.03803313817692,9537
pjwrqxbj932,2020-2021-T1,84.07692307692308,3.369230769230769,0,33.441076425880006,10669
pjwrqxbj935,2020-2021-T1,84.92857142857143,3.335714285714286,0,33.69153310645771,10218
pjwrqxbj938,2020-2021-T1,82.0,3.19375,1,32.57860045908371,11937
pjwrqxbj944,2020-2021-T1,83.42857142857143,3.4714285714285715,0,34.201919800103454,9219
pjwrqxbj945,2020-2021-T1,85.13333333333334,3.6333333333333333,0,34.92840563521363,7601
pjwrqxbj948,2020-2021-T1,85.66666666666667,3.546666666666667,0,34.86712351105653,7776
pjwrqxbj949,2020-2021-T1,85.46666666666667,3.6133333333333337,0,35.027264705395744,7369
pjwrqxbj951,2020-2021-T1,83.86666666666666,3.54,1,34.448598250554454,8706
pjwrqxbj952,2020-2021-T1,77.57142857142857,2.9071428571428575,0,29.94021414523496,14586
pjwrqxbj955,2020-2021-T1,86.64285714285714,3.642857142857143,0,35.149512849314625,7067
pjwrqxbj956,2020-2021-T1,85.46666666666667,3.5733333333333333,0,34.95845656341852,7524
pjwrqxbj965,2020-2021-T1,86.53333333333333,3.6,0,35.18447170445048,6978
pjwrqxbj967,2020-2021-T1,87.8125,3.4875,0,35.01083549060448,7412
pjwrqxbj973,2020-2021-T1,82.66666666666667,3.2800000000000002,0,33.09761940529193,11206
pjwrqxbj974,2020-2021-T1,89.53333333333333,3.76,0,36.37086639718211,4076
pjwrqxbj977,2020-2021-T1,80.84615384615384,3.4076923076923076,0,33.111053403927365,11178
pjwrqxbj978,2020-2021-T1,88.28571428571429,3.742857142857143,0,35.83811733813656,5320
pjwrqxbj979,2020-2021-T1,83.64285714285714,3.2642857142857147,0,33.06566895852861,11248
pjwrqxbj980,2020-2021-T1,73.0,3.0,1,30.219594122829413,14357
pjwrqxbj983,2020-2021-T1,87.92857142857143,3.7357142857142853,0,35.685641764077744,5718
pjwrqxbj984,2020-2021-T1,77.0,3.046666666666667,1,31.438569259264117,13241
pjwrqxbj985,2020-2021-T1,88.13333333333334,3.746666666666667,0,35.88550418669994,5209
pjwrqxbj988,2020-2021-T1,92.0,3.8785714285714286,0,36.975392612021956,2966
pjwrqxbj991,2020-2021-T1,86.07692307692308,3.630769230769231,0,34.62771140869301,8356
pjwrqxbj992,2020-2021-T1,80.6,3.146666666666667,0,32.15746120437689,12476
pjwrqxbj993,2020-2021-T1,89.2,3.7666666666666666,0,36.282354929048026,4273
pjwrqxbj994,2020-2021-T1,82.8,3.3,1,33.416867337838376,10708
pjwrqxbj998,2020-2021-T1,86.53333333333333,3.6533333333333333,0,35.17939073193885,6987
pjwrzxbj996,2020-2021-T1,79.13333333333334,3.0933333333333333,1,31.888965323161937,12778
pjwtqxbj913,2020-2021-T1,80.375,3.29375,1,33.20155447465705,11055
pjwtqxbj914,2020-2021-T1,83.8125,3.53125,0,34.50953877007453,8596
pjwtqxbj918,2020-2021-T1,79.6875,3.2125,0,32.49519986617265,12037
pjwtqxbj920,2020-2021-T1,83.0,3.475,0,34.01930088698205,9583
pjwtqxbj921,2020-2021-T1,83.0,3.5266666666666664,0,34.08075688196476,9450
pjwtqxbj922,2020-2021-T1,85.3125,3.64375,0,35.366570984560774,6538
pjwtqxbj925,2020-2021-T1,88.4,3.8,0,36.58173264164569,3640
pjwtqxbj928,2020-2021-T1,74.125,3.11875,1,31.356092313033002,13303
pjwtqxbj929,2020-2021-T1,75.6470588235294,3.135294117647059,1,31.785435026726727,12898
pjwtqxbj930,2020-2021-T1,66.05882352941177,2.411764705882353,1,25.919413764575587,17396
pjwtqxbj931,2020-2021-T1,85.66666666666667,3.6866666666666665,0,34.37819830342596,8860
pjwtqxbj932,2020-2021-T1,74.17647058823529,2.605882352941176,1,29.530589314768292,14899
pjwtqxbj933,2020-2021-T1,74.23529411764706,3.070588235294118,1,31.151234708336947,13496
pjwtqxbj935,2020-2021-T1,82.07142857142857,3.4214285714285713,1,33.41383609826908,10710
pjwtqxbj939,2020-2021-T1,62.0,2.00625,1,24.428283615395962,18654
pjwtqxbj941,2020-2021-T1,69.93333333333334,2.3666666666666667,1,27.46453017834842,16166
pjwtqxbj942,2020-2021-T1,81.33333333333333,3.433333333333333,0,33.45737297395694,10638
pjwtqxbj943,2020-2021-T1,82.53333333333333,3.46,0,34.02172244154885,9577
pjwtqxbj944,2020-2021-T1,82.91666666666667,3.483333333333333,0,33.59178271926722,10400
pjwtqxbj946,2020-2021-T1,76.3125,2.71875,1,29.670647794999134,14797
pjwtqxbj947,2020-2021-T1,82.375,3.26875,0,33.0592243276144,11259
pjwtqxbj950,2020-2021-T1,73.875,3.0625,1,30.868927169669064,13795
pjwtqxbj952,2020-2021-T1,77.78571428571429,2.9285714285714284,1,30.91083060264629,13753
pjwtqxbj953,2020-2021-T1,87.0,3.7,0,35.018908932022335,7389
pjwtqxbj954,2020-2021-T1,82.625,3.51875,0,34.39735288698009,8811
pjwtqxbj957,2020-2021-T1,84.0,3.3294117647058825,0,33.73123367842283,10145
pjwtqxbj959,2020-2021-T1,83.875,3.55625,0,34.643038734871084,8315
pjwtqxbj960,2020-2021-T1,80.66666666666667,3.25,0,33.21495957246787,11040
pjwtqxbj965,2020-2021-T1,89.94117647058823,3.7470588235294113,0,36.53872661496444,3713
pjwtqxbj967,2020-2021-T1,88.4375,3.74375,0,36.1793055915188,4492
pjwtqxbj968,2020-2021-T1,80.9375,3.425,0,33.157090326512936,11115
pjwtqxbj969,2020-2021-T1,81.88888888888889,3.138888888888889,1,32.85409669181198,11571
pjwtqxbj971,2020-2021-T1,84.26666666666667,3.5866666666666664,0,34.65224412391484,8286
pjwtqxbj972,2020-2021-T1,76.25,2.81875,1,29.73458589097365,14740
pjwtqxbj974,2020-2021-T1,84.93333333333334,3.5866666666666664,0,34.619217561892434,8382
pjwtqxbj976,2020-2021-T1,80.5625,3.40625,0,33.14951280162318,11122
pjwtqxbj977,2020-2021-T1,79.71428571428571,3.357142857142857,0,32.81281248370143,11631
pjwtqxbj979,2020-2021-T1,87.1875,3.6875,0,36.12844173381204,4611
pjwtqxbj982,2020-2021-T1,88.52941176470588,3.541176470588235,0,34.44984661493711,8702
pjwtqxbj983,2020-2021-T1,86.94117647058823,3.4588235294117644,0,34.97515667275735,7487
pjwtqxbj984,2020-2021-T1,86.35714285714286,3.692857142857143,0,35.29814610915565,6712
pjwtqxbj985,2020-2021-T1,87.8125,3.74375,0,35.64054103505766,5822
pjwtqxbj987,2020-2021-T1,81.86666666666666,3.4866666666666664,0,33.75719435241166,10099
pjwtqxbj988,2020-2021-T1,84.46666666666667,3.58,0,34.792747699054,7968
pjwtqxbj993,2020-2021-T1,85.4375,3.63125,0,35.176618169116594,6998
pjwtqxbj998,2020-2021-T1,89.6923076923077,3.8153846153846156,0,36.303424848934775,4238
pjwtzxbj996,2020-2021-T1,72.75,2.475,1,28.485490547738113,15554
pjwuzxbj992,2020-2021-T1,85.57142857142857,3.5714285714285716,0,34.64578939494217,8305
pjwuzxbj995,2020-2021-T1,86.4,3.7,0,34.48940157573674,8637
pjxpqxbj911,2020-2021-T1,85.72222222222223,3.55,1,35.489530334933114,6203
pjxpqxbj912,2020-2021-T1,81.26315789473684,3.4684210526315793,1,34.64848684278902,8295
pjxpqxbj914,2020-2021-T1,86.47368421052632,3.668421052631579,0,36.34359964332536,4137
pjxpqxbj915,2020-2021-T1,82.52941176470588,3.5294117647058822,0,34.53168476753952,8555
pjxpqxbj916,2020-2021-T1,87.26315789473684,3.710526315789474,0,36.582712145898014,3636
pjxpqxbj918,2020-2021-T1,80.05882352941177,3.2529411764705882,1,33.188125077422015,11075
pjxpqxbj919,2020-2021-T1,84.3529411764706,3.5999999999999996,0,35.265067440772334,6783
pjxpqxbj920,2020-2021-T1,81.38888888888889,3.4722222222222223,0,34.41506330723491,8780
pjxpqxbj924,2020-2021-T1,82.0,3.3588235294117648,1,33.83649448045014,9926
pjxpqxbj925,2020-2021-T1,83.8125,3.5125,0,34.57273905591706,8474
pjxpqxbj926,2020-2021-T1,87.10526315789474,3.71578947368421,0,36.72643207628407,3352
pjxpqxbj927,2020-2021-T1,82.2,3.4266666666666667,0,33.72046073992713,10162
pjxpqxbj930,2020-2021-T1,71.94736842105263,3.005263157894737,1,31.145623790255264,13503
pjxpqxbj932,2020-2021-T1,80.625,3.31875,1,33.300415775881724,10897
pjxpqxbj933,2020-2021-T1,79.61111111111111,3.4166666666666665,1,33.86771656854937,9867
pjxpqxbj934,2020-2021-T1,86.31818181818181,3.209090909090909,0,34.4928511845947,8624
pjxpqxbj937,2020-2021-T1,87.82352941176471,3.7411764705882353,0,36.471591609184564,3846
pjxpqxbj941,2020-2021-T1,92.72222222222223,3.8666666666666663,0,38.102438253723484,2077
pjxpqxbj944,2020-2021-T1,85.88235294117646,3.664705882352941,0,35.73084802520666,5601
pjxpqxbj945,2020-2021-T1,87.83333333333333,3.761111111111111,0,36.735515235941264,3336
pjxpqxbj946,2020-2021-T1,86.83333333333333,3.7333333333333334,0,36.50895085531944,3767
pjxpqxbj954,2020-2021-T1,83.05555555555556,3.566666666666667,0,35.15143012486186,7061
pjxpqxbj955,2020-2021-T1,83.76470588235294,3.5588235294117645,0,34.98562990468721,7463
pjxpqxbj956,2020-2021-T1,84.5,3.58125,0,34.99876370469044,7440
pjxpqxbj957,2020-2021-T1,81.82352941176471,3.4823529411764707,0,34.294811794769956,9045
pjxpqxbj961,2020-2021-T1,85.3157894736842,3.6473684210526316,0,36.16170056889999,4526
pjxpqxbj962,2020-2021-T1,88.3157894736842,3.7421052631578946,0,37.023705800482915,2899
pjxpqxbj963,2020-2021-T1,87.88235294117646,3.7470588235294118,0,36.64810164543704,3489
pjxpqxbj967,2020-2021-T1,81.82352941176471,3.5,0,34.62115618141757,8373
pjxpqxbj969,2020-2021-T1,83.22222222222223,3.5444444444444443,0,34.95655713535534,7529
pjxpqxbj971,2020-2021-T1,84.66666666666667,3.6222222222222222,0,35.721784212298196,5632
pjxpqxbj972,2020-2021-T1,85.83333333333333,3.6500000000000004,0,35.87995444956864,5218
pjxpqxbj973,2020-2021-T1,89.66666666666667,3.8055555555555554,0,37.22103079421909,2673
pjxpqxbj975,2020-2021-T1,86.22222222222223,3.638888888888889,0,35.87195951978062,5239
pjxpqxbj976,2020-2021-T1,83.8125,3.41875,1,34.298712155322136,9034
pjxpqxbj977,2020-2021-T1,88.57894736842105,3.7526315789473683,0,37.05278363103312,2856
pjxpqxbj978,2020-2021-T1,87.2,3.35,0,35.09308302675595,7201
pjxpqxbj979,2020-2021-T1,84.58823529411765,3.5588235294117645,0,35.11837013095587,7142
pjxpqxbj981,2020-2021-T1,84.41176470588235,3.5352941176470587,0,34.8176535752688,7904
pjxpqxbj985,2020-2021-T1,86.0,3.682352941176471,0,35.76298530422863,5511
pjxpqxbj986,2020-2021-T1,87.36842105263158,3.71578947368421,0,36.635401652132636,3512
pjxpqxbj987,2020-2021-T1,86.42105263157895,3.6736842105263157,0,36.16224739039113,4523
pjxpqxbj992,2020-2021-T1,83.5,3.3000000000000003,0,33.19172589173881,11072
pjxpqxbj994,2020-2021-T1,88.05263157894737,3.7421052631578946,0,36.86510885433113,3131
pjxpqxbj997,2020-2021-T1,80.70588235294117,3.317647058823529,1,33.51914039282428,10536
pjxpqxbj998,2020-2021-T1,77.57894736842105,3.3105263157894735,1,33.36786817001485,10788
pjxqqxbj947,2020-2021-T1,87.29411764705883,3.7294117647058824,0,36.17442380627398,4501
pjxqqxbj949,2020-2021-T1,89.41176470588235,3.7588235294117647,0,36.53620023945079,3718
pjxqqxbj951,2020-2021-T1,86.25,3.625,0,35.388859183151226,6483
pjxqqxbj954,2020-2021-T1,85.41176470588235,3.605882352941176,0,35.21405544653033,6918
pjxqqxbj957,2020-2021-T1,81.0,3.4705882352941178,1,34.08736972616376,9433
pjxqqxbj959,2020-2021-T1,87.93333333333334,3.7333333333333334,0,36.061048547515256,4760
pjxqqxbj961,2020-2021-T1,87.88235294117646,3.735294117647059,0,36.093595431544756,4696
pjxqqxbj964,2020-2021-T1,88.23529411764706,3.7176470588235295,0,36.04588773840941,4797
pjxqqxbj967,2020-2021-T1,89.3529411764706,3.7764705882352945,0,36.69388409452433,3416
pjxqqxbj969,2020-2021-T1,90.23529411764706,3.7823529411764705,0,36.83649886823475,3169
pjxqqxbj970,2020-2021-T1,86.5625,3.6625,0,35.57560617017301,5982
pjxqqxbj973,2020-2021-T1,86.16666666666667,3.6555555555555554,0,35.89506088009622,5185
pjxqqxbj974,2020-2021-T1,89.29411764705883,3.5411764705882356,0,35.734682032508694,5589
pjxqqxbj975,2020-2021-T1,88.83333333333333,3.55,0,35.8420083432598,5313
pjxqqxbj977,2020-2021-T1,85.5,3.61875,0,34.64224980008798,8317
pjxqqxbj979,2020-2021-T1,80.0,3.211764705882353,1,32.6863629148242,11802
pjxqqxbj981,2020-2021-T1,89.76470588235294,3.7764705882352945,0,36.78521694468898,3252
pjxqqxbj982,2020-2021-T1,86.11111111111111,3.4055555555555554,0,34.605952313464144,8403
pjxqqxbj983,2020-2021-T1,88.58823529411765,3.7411764705882353,0,36.36629546076681,4089
pjxqqxbj985,2020-2021-T1,87.72222222222223,3.522222222222222,0,35.2586104794137,6803
pjxqqxbj986,2020-2021-T1,87.4375,3.71875,0,36.068562996134084,4742
pjxqqxbj988,2020-2021-T1,87.58823529411765,3.711764705882353,0,36.260851454177015,4318
pjxqqxbj989,2020-2021-T1,81.88888888888889,3.4944444444444445,1,34.363591800096266,8896
pjxqqxbj991,2020-2021-T1,88.25,3.7375,0,35.931780660541925,5078
pjxqqxbj996,2020-2021-T1,88.3529411764706,3.735294117647059,0,36.19603068339291,4455
pjxqqxbj997,2020-2021-T1,88.23529411764706,3.7529411764705882,0,36.54685271248558,3703
pjxqqxbj998,2020-2021-T1,83.58823529411765,3.5352941176470587,0,34.32635767165552,8974
pjxqzxbj967,2020-2021-T1,55.0,1.86875,1,22.80504264230857,19182
pjxqzxbj971,2020-2021-T1,81.3125,3.3375,1,28.996226489678758,15264
pjxqzxbj973,2020-2021-T1,75.4375,3.0875,1,31.436610450788162,13243
pjxqzxbj975,2020-2021-T1,78.42105263157895,3.2736842105263158,1,33.19720251291352,11059
pjxqzxbj979,2020-2021-T1,79.85,3.065,1,32.74039862361387,11730
pjxqzxbj980,2020-2021-T1,88.16666666666667,3.677777777777778,0,36.24924496130833,4339
pjxqzxbj982,2020-2021-T1,73.41176470588235,2.652941176470588,1,21.842227355251936,19357
pjxqzxbj983,2020-2021-T1,74.94117647058823,2.9058823529411764,1,23.525930814387024,18975
pjxqzxbj984,2020-2021-T1,86.75,3.71875,0,35.448626294771906,6323
pjxqzxbj985,2020-2021-T1,84.0,3.4833333333333334,0,33.600444808103376,10385
pjxqzxbj989,2020-2021-T1,86.16666666666667,3.7055555555555557,0,36.041208560413516,4808
pjxqzxbj994,2020-2021-T1,83.44444444444444,3.4722222222222223,1,34.74402773308301,8078
pjxqzxbj995,2020-2021-T1,78.25,2.8875,1,31.019758953206495,13627
pjxqzxbj996,2020-2021-T1,83.88888888888889,3.361111111111111,1,34.5586126718317,8499
pjxqzxbj997,2020-2021-T1,88.22222222222223,3.738888888888889,0,36.1922582192296,4464
pjxrqxbj891,2020-2021-T1,86.6,3.6933333333333334,0,35.27893631366426,6751
pjxrqxbj892,2020-2021-T1,84.93333333333334,3.6133333333333337,0,34.98106708365274,7477
pjxrqxbj894,2020-2021-T1,81.4375,3.24375,0,32.96352106226701,11413
pjxrqxbj898,2020-2021-T1,80.875,3.15,0,32.365470831490846,12214
pjxrqxbj901,2020-2021-T1,78.46153846153847,3.330769230769231,1,32.366659826535034,12212
pjxrqxbj903,2020-2021-T1,90.8,3.5733333333333333,0,35.62143032830258,5859
pjxrqxbj905,2020-2021-T1,73.375,2.775,1,29.298792469126703,15074
pjxrqxbj908,2020-2021-T1,91.125,3.6062499999999997,0,36.146532686722075,4564
pjxrqxbj909,2020-2021-T1,82.78571428571429,3.5142857142857147,0,34.002262543277446,9618
pjxrqxbj911,2020-2021-T1,79.71428571428571,3.4214285714285713,0,33.01109076858951,11328
pjxrqxbj914,2020-2021-T1,84.23529411764706,3.2176470588235295,1,33.44495551786516,10661
pjxrqxbj916,2020-2021-T1,81.28571428571429,3.2714285714285714,0,32.769389510204036,11691
pjxrqxbj918,2020-2021-T1,87.35714285714286,3.75,0,35.89186822405223,5193
pjxrqxbj919,2020-2021-T1,84.4375,3.6,0,34.89199636083878,7709
pjxrqxbj928,2020-2021-T1,82.28571428571429,3.435714285714286,0,33.75603853641868,10101
pjxrqxbj930,2020-2021-T1,78.0,3.2285714285714286,1,31.88845963201786,12780
pjxrqxbj937,2020-2021-T1,87.0,3.475,0,34.653015507249705,8285
pjxrqxbj939,2020-2021-T1,84.06666666666666,3.56,0,34.445862276175994,8707
pjxrqxbj942,2020-2021-T1,87.0,3.7466666666666666,0,35.83499037482667,5331
pjxrqxbj943,2020-2021-T1,90.9375,3.58125,0,35.6976689816929,5689
pjxrqxbj944,2020-2021-T1,86.0625,3.6875,0,35.7222407360441,5629
pjxrqxbj945,2020-2021-T1,83.73333333333333,3.4733333333333336,0,34.225543446675445,9179
pjxrqxbj947,2020-2021-T1,83.375,3.59375,0,34.71403888553148,8143
pjxrqxbj951,2020-2021-T1,88.06666666666666,3.7199999999999998,0,36.228183297720896,4387
pjxrqxbj952,2020-2021-T1,84.21428571428571,3.564285714285714,0,33.923323917618994,9758
pjxrqxbj954,2020-2021-T1,88.1875,3.76875,0,36.28818610601508,4260
pjxrqxbj955,2020-2021-T1,90.13333333333334,3.5733333333333333,0,35.8210923791357,5371
pjxrqxbj957,2020-2021-T1,90.78571428571429,3.814285714285714,0,36.57516111199917,3654
pjxrqxbj958,2020-2021-T1,87.4,3.7266666666666666,0,35.8647359366357,5257
pjxrqxbj961,2020-2021-T1,90.2,3.8066666666666666,0,36.47636238720387,3832
pjxrqxbj962,2020-2021-T1,83.66666666666667,3.566666666666667,0,34.308458650453474,9006
pjxrqxbj963,2020-2021-T1,81.86666666666666,3.4133333333333336,0,33.64066265567499,10315
pjxrqxbj969,2020-2021-T1,78.8,3.246666666666667,1,32.5204516019389,12006
pjxrqxbj971,2020-2021-T1,84.625,3.6375,0,34.905374322101196,7677
pjxrqxbj972,2020-2021-T1,80.6,3.3266666666666667,0,33.10802533566118,11186
pjxrqxbj973,2020-2021-T1,81.92857142857143,3.492857142857143,0,33.88807615698907,9819
pjxrqxbj978,2020-2021-T1,81.4,3.44,0,33.067647442085786,11243
pjxrqxbj981,2020-2021-T1,84.78571428571429,3.557142857142857,0,34.47259450178788,8662
pjxrqxbj983,2020-2021-T1,84.53333333333333,3.6,0,35.05532176630335,7296
pjxrqxbj988,2020-2021-T1,75.8125,3.04375,1,31.343199605562358,13320
pjxrqxbj990,2020-2021-T1,90.33333333333333,3.82,0,36.56833777979277,3668
pjxrqxbj992,2020-2021-T1,87.93333333333334,3.52,0,34.92530482645829,7615
pjxrqxbj994,2020-2021-T1,90.8125,3.60625,0,35.98316155019716,4947
pjxrqxbj996,2020-2021-T1,82.625,3.1625,1,32.873003264916,11547
pjxsqxbj751,2020-2021-T1,70.85714285714286,2.792857142857143,1,28.886785904314788,15343
pjxsqxbj752,2020-2021-T1,80.92857142857143,3.3857142857142857,0,32.588001411150856,11927
pjxsqxbj758,2020-2021-T1,63.25,2.3583333333333334,1,25.20077365746394,18090
pjxsqxbj760,2020-2021-T1,51.46153846153846,1.5769230769230769,1,13.051774172649958,19877
pjxsqxbj764,2020-2021-T1,85.66666666666667,3.646666666666667,0,35.06864528248996,7270
pjxsqxbj765,2020-2021-T1,86.13333333333334,3.6866666666666665,0,35.46608248920601,6265
pjxsqxbj768,2020-2021-T1,83.64285714285714,3.5285714285714285,0,29.586717951690986,14862
pjxsqxbj771,2020-2021-T1,77.21428571428571,3.057142857142857,0,26.33082786092292,17037
pjxsqxbj772,2020-2021-T1,80.33333333333333,3.0733333333333333,1,32.04701015056622,12603
pjxsqxbj774,2020-2021-T1,66.2,2.393333333333333,1,26.816360098227435,16614
pjxsqxbj777,2020-2021-T1,77.25,2.8,1,30.39954683630095,14200
pjxsqxbj778,2020-2021-T1,85.13333333333334,3.413333333333333,0,32.456655934733405,12091
pjxsqxbj779,2020-2021-T1,84.64285714285714,3.6,0,34.325163892919626,8979
pjxsqxbj780,2020-2021-T1,73.0,2.5357142857142856,1,28.31657021911606,15667
pjxsqxbj784,2020-2021-T1,85.13333333333334,3.64,0,34.97088796852024,7497
pjxsqxbj786,2020-2021-T1,84.53333333333333,3.4466666666666668,1,33.40326051191423,10731
pjxsqxbj787,2020-2021-T1,81.6923076923077,3.476923076923077,0,33.329522546261956,10848
pjxsqxbj788,2020-2021-T1,80.85714285714286,3.3000000000000003,1,29.388752197750584,15012
pjxsqxbj789,2020-2021-T1,82.64285714285714,3.5,0,33.873243489128946,9851
pjxsqxbj790,2020-2021-T1,87.13333333333334,3.3066666666666666,1,33.94719864578975,9724
pjxsqxbj792,2020-2021-T1,83.14285714285714,3.357142857142857,1,33.35099558906955,10815
pjxsqxbj796,2020-2021-T1,83.53333333333333,3.533333333333333,0,34.04364946334418,9517
pjxsqxbj800,2020-2021-T1,84.85714285714286,3.4285714285714284,1,33.917049600288024,9769
pjxsqxbj801,2020-2021-T1,87.4,3.7466666666666666,0,35.92864142411468,5089
pjxsqxbj807,2020-2021-T1,83.76923076923077,3.3846153846153846,1,33.42423128625094,10701
pjxsqxbj808,2020-2021-T1,81.93333333333334,3.46,0,33.859848121527996,9880
pjxsqxbj809,2020-2021-T1,82.61538461538461,3.3461538461538463,1,33.12640026357628,11157
pjxsqxbj810,2020-2021-T1,84.85714285714286,3.642857142857143,0,29.81992824928702,14677
pjxsqxbj811,2020-2021-T1,83.0,3.3666666666666667,1,33.543576556583965,10499
pjxsqxbj812,2020-2021-T1,80.26666666666667,2.98,1,31.236729837874645,13424
pjxsqxbj815,2020-2021-T1,86.84615384615384,3.6923076923076925,0,34.76015228264765,8034
pjxsqxbj816,2020-2021-T1,88.75,3.5375,0,35.424701286953685,6382
pjxsqxbj820,2020-2021-T1,84.15384615384616,3.3076923076923075,0,32.96000723046142,11421
pjxsqxbj821,2020-2021-T1,81.93333333333334,3.453333333333333,0,33.69936012225987,10199
pjxsqxbj823,2020-2021-T1,77.2,2.9733333333333336,1,31.154249501337258,13494
pjxsqxbj824,2020-2021-T1,88.125,3.49375,0,34.69322034656264,8197
pjxsqxbj825,2020-2021-T1,89.0625,3.55625,0,35.42955986897484,6365
pjxsqxbj826,2020-2021-T1,84.57142857142857,3.642857142857143,0,34.69046951241633,8202
pjxsqxbj827,2020-2021-T1,80.53846153846153,3.4153846153846152,0,32.55002413152496,11977
pjxsqxbj829,2020-2021-T1,88.13333333333334,3.7333333333333334,0,35.877697070907736,5224
pjxsqxbj831,2020-2021-T1,66.14285714285714,2.25,1,26.147666442903382,17155
pjxsqxbj834,2020-2021-T1,84.92857142857143,3.6142857142857143,0,34.212068183230286,9205
pjxsqxbj840,2020-2021-T1,86.0,3.7333333333333334,0,35.45235657255261,6310
pjxsqxbj843,2020-2021-T1,86.66666666666667,3.713333333333333,0,35.45981415063256,6284
pjxsqxbj844,2020-2021-T1,82.71428571428571,3.1785714285714284,0,32.70017033566454,11785
pjxsqxbj849,2020-2021-T1,84.86666666666666,3.1599999999999997,0,32.94786912497843,11441
pjxsqxbj851,2020-2021-T1,88.25,3.5437499999999997,0,35.03996912939964,7332
pjxsqxbj856,2020-2021-T1,83.86666666666666,3.3066666666666666,0,33.22625564471822,11013
pjxsqxbj857,2020-2021-T1,73.53846153846153,2.869230769230769,1,28.501874796664488,15549
pjxsqxbj859,2020-2021-T1,85.5,3.6714285714285713,0,34.96091270349869,7517
pjxsqxbj862,2020-2021-T1,73.81818181818181,2.9454545454545453,1,29.035114040311008,15243
pjxsqxbj863,2020-2021-T1,83.71428571428571,3.557142857142857,0,34.25675614702973,9127
pjxsqxbj864,2020-2021-T1,75.64285714285714,2.9857142857142853,1,29.740387955472368,14737
pjxsqxbj867,2020-2021-T1,87.92307692307692,3.776923076923077,0,35.60804749750913,5882
pjxsqxbj871,2020-2021-T1,88.42857142857143,3.5285714285714285,0,34.31284138809328,9002
pjxsqxbj872,2020-2021-T1,82.28571428571429,3.4857142857142853,0,33.53131015222264,10518
pjxsqxbj873,2020-2021-T1,85.4,3.6733333333333333,0,35.0475446648227,7314
pjxsqxbj874,2020-2021-T1,85.28571428571429,3.6357142857142857,0,34.68121342175473,8229
pjxsqxbj876,2020-2021-T1,87.06666666666666,3.4799999999999995,0,33.309919715571176,10880
pjxsqxbj877,2020-2021-T1,82.0,3.269230769230769,0,32.85079750017788,11582
pjxsqxbj880,2020-2021-T1,84.93333333333334,3.6,0,34.88248637865936,7733
pjxsqxbj881,2020-2021-T1,78.14285714285714,3.007142857142857,1,30.916773699365233,13746
pjxsqxbj882,2020-2021-T1,89.73333333333333,3.813333333333333,0,36.498845859055606,3790
pjxsqxbj884,2020-2021-T1,85.5,3.664285714285714,0,34.848612491472196,7820
pjxsqxbj885,2020-2021-T1,86.3076923076923,3.6923076923076925,0,35.1850094230655,6976
pjxsqxbj886,2020-2021-T1,84.0,3.5866666666666664,0,34.47158718315275,8665
